BAS_DD,IDX_CLSS,IDX_NM,CLSPRC_IDX,CMPPREVDD_IDX,FLUC_RT,OPNPRC_IDX,HGPRC_IDX,LWPRC_IDX,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
20240820,KOSPI,종이목재,279.75,1.70,0.61,278.44,280.26,277.43,12257522,35315293902,2488287251816
20240820,KOSPI,화학,3822.47,33.73,0.89,3807.96,3830.49,3762.06,53786374,1318675103932,128252601753102
20240820,KOSPI,의약품,15185.62,-275.00,-1.78,15502.23,15523.02,15136.85,40722223,786431945791,142583457667851
20240820,KOSPI,비금속광물,4070.32,26.45,0.65,4048.46,4071.00,4040.54,1981805,20318124974,5535388104884
20240820,KOSPI,철강금속,4539.60,24.76,0.55,4534.18,4567.28,4510.06,12245699,139909826281,54724031039097
20240820,KOSPI,기계,1312.22,-1.64,-0.12,1329.40,1330.98,1310.23,47114134,575548640917,52177096064140
20240820,KOSPI,전기전자,28155.47,326.33,1.17,28263.39,28354.80,28030.10,68483470,2792867529951,884628775557086
20240820,KOSPI,의료정밀,1694.27,-25.59,-1.49,1715.34,1726.96,1688.94,7130551,61939090507,4617486463210
20240820,KOSPI,운수장비,2729.15,5.33,0.20,2741.31,2750.15,2708.99,29578431,965437195526,208376885667389
20240820,KOSPI,유통업,358.60,0.37,0.10,361.09,362.79,357.44,49139219,165986463134,67043172021906
20240820,KOSPI,전기가스업,728.83,17.18,2.41,718.44,732.00,711.54,6361253,212589077540,19215500032880
20240820,KOSPI,건설업,74.21,1.78,2.46,72.58,74.80,72.58,77845771,164060843367,16284855899786
20240820,KOSPI,운수창고업,1592.06,13.30,0.84,1591.25,1600.14,1579.76,15761019,113743224094,39084639554630
20240820,KOSPI,통신업,407.68,0.99,0.24,405.95,410.47,405.92,2704441,46654376716,26355696154278
20240820,KOSPI,금융업,482.84,9.28,1.96,476.09,483.23,476.09,29234068,851921637082,344845057687994
20240820,KOSPI,증권,2242.49,44.00,2.00,2207.39,2245.32,2207.28,5786174,77981963666,24949003039442
20240820,KOSPI,보험,22537.17,870.79,4.02,21611.85,22739.78,21611.85,6490102,176472701815,57364021937430
20240820,KOSPI,서비스업,992.30,5.54,0.56,994.48,995.58,990.49,18910586,481708506251,158796031962615
20240820,KOSPI,제조업,7105.86,43.12,0.61,7140.53,7150.93,7085.97,281358044,6906661006838,1533023313399576
20240820,KOSPI,코스피 대형주,2696.83,21.93,0.82,2702.58,2709.87,2687.28,72249106,5286570538918,1772562221195950
20240820,KOSPI,코스피 중형주,2937.37,21.81,0.75,2931.16,2938.46,2919.60,140131446,1780695201574,254260841002709
20240820,KOSPI,코스피 소형주,2300.57,25.86,1.14,2282.62,2300.57,2282.62,259051592,1515415953846,90883731035086
20240820,KOSPI,코스피 200 비중상한 30%,368.38,3.47,0.95,368.77,370.02,367.03,105934871,6484602356193,1938007528132240
20240820,KOSPI,코스피 200 비중상한 25%,363.37,3.46,0.96,363.63,364.84,361.95,105934871,6484602356193,1938007528132240
20240820,KOSPI,코스피 200 비중상한 20%,351.66,3.40,0.98,351.77,352.93,350.18,105934871,6484602356193,1938007528132240
20240820,KOSPI,코스피 200 TOP 10,1277.79,1.13,0.09,1288.81,1291.65,1275.31,18144843,2409251351584,968781225404600
20240821,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,417329635,9378558424607,2210561175693671
20240821,KOSPI,코스피,2701.13,4.50,0.17,2687.20,2704.98,2684.61,416838588,9375103306842,2209300291837661
20240821,KOSPI,코스피 200,368.22,-0.77,-0.21,367.09,369.02,366.53,107344228,7362605358374,1941986722957550
20240821,KOSPI,코스피 100,2769.39,-7.18,-0.26,2762.03,2775.52,2757.16,75967900,6182441521069,1758994583123740
20240821,KOSPI,코스피 50,2546.99,-6.56,-0.26,2537.55,2552.40,2534.71,38345484,3810090220124,1508764441517350
20240821,KOSPI,코스피 200 중소형주,1334.80,8.12,0.61,1325.37,1335.12,1318.73,31376328,1180163837305,182992139833810
20240821,KOSPI,코스피 200 초대형제외 지수,261.47,0.09,0.03,260.76,261.86,260.20,99538630,6752160102174,1474552749292550
20240821,KOSPI,코스피200제외 코스피지수,3398.83,-7.48,-0.22,3396.67,3403.96,3386.26,304931874,1870304803214,194182511243906
20240821,KOSPI,코스피 200 커뮤니케이션서비스,1663.19,12.44,0.75,1653.98,1667.50,1649.75,3432023,218663903940,102065716302300
20240821,KOSPI,코스피 200 건설,329.32,4.53,1.39,324.97,331.66,322.87,7568905,130114709360,43502134415570
20240821,KOSPI,코스피 200 중공업,486.34,1.86,0.38,480.93,486.34,477.16,15007936,638163549900,102800567965850
20240821,KOSPI,코스피 200 철강/소재,716.62,3.20,0.45,712.68,720.59,708.23,1132209,150500379210,49908421073300
20240821,KOSPI,코스피 200 에너지/화학,1085.82,3.33,0.31,1083.22,1093.02,1078.44,6970308,439758985730,99258691492840
20240821,KOSPI,코스피 200 정보기술,3310.88,-16.14,-0.49,3292.06,3325.87,3284.56,15776257,1955431091480,723497251673550
20240821,KOSPI,코스피 200 금융,898.58,-3.38,-0.37,901.19,904.26,891.48,11920110,425275725614,223357353053410
20240821,KOSPI,코스피 200 생활소비재,860.06,9.46,1.11,852.83,863.34,849.35,10298315,482806934790,85183957873940
20240821,KOSPI,코스피 200 경기소비재,1597.41,1.87,0.12,1598.73,1608.80,1590.95,4759551,260645879550,160271573125690
20240821,KOSPI,코스피 200 산업재,631.98,9.07,1.46,623.59,633.77,622.11,11142919,776109533410,203284426508700
20240821,KOSPI,코스피 200 헬스케어,2058.45,34.75,1.72,2081.53,2103.15,2036.90,19335695,1885134665390,148856629472400
20240821,KOSPI,음식료품,4045.01,-23.39,-0.57,4070.07,4086.11,4021.13,3586211,143286094269,28358179198496
20240821,KOSPI,섬유의복,220.60,4.50,2.08,217.18,220.91,216.16,6740354,19814210469,5262844520844
20240821,KOSPI,종이목재,277.80,-1.95,-0.70,279.57,279.57,275.96,4894069,16037772803,2470917812383
20240821,KOSPI,화학,3830.67,8.20,0.21,3823.08,3853.16,3807.84,41168562,1048872776206,128566980848695
20240821,KOSPI,의약품,15575.78,390.16,2.57,15428.80,15577.52,15315.16,43955802,2086702325830,146259408910811
20240821,KOSPI,비금속광물,4141.84,71.52,1.76,4061.36,4142.94,4054.06,2495667,24531114934,5632749031465
20240821,KOSPI,철강금속,4591.42,51.82,1.14,4535.20,4620.73,4518.71,20064405,203089342477,55348515393565
20240821,KOSPI,기계,1316.11,3.89,0.30,1299.04,1317.07,1292.40,31538063,453655129642,52331725327692
20240821,KOSPI,전기전자,28097.78,-57.69,-0.20,27844.75,28181.98,27817.09,37231251,2621816851399,882936934680250
20240821,KOSPI,의료정밀,1616.92,-77.35,-4.57,1691.15,1696.12,1603.16,3974120,52781763281,4406667967545
20240821,KOSPI,운수장비,2708.39,-20.76,-0.76,2722.92,2725.59,2685.86,24921945,773024212428,206881309015637
20240821,KOSPI,유통업,361.56,2.96,0.83,359.73,362.93,358.90,68250537,220581393156,67595523416024
20240821,KOSPI,전기가스업,757.27,28.44,3.90,727.66,761.20,727.17,8253665,222034139270,19965244839540
20240821,KOSPI,건설업,75.76,1.55,2.09,74.03,76.47,73.61,63940833,230089456783,16602949397053
20240821,KOSPI,운수창고업,1609.01,16.95,1.06,1594.71,1614.16,1591.89,13845383,107263838552,39500392371205
20240821,KOSPI,통신업,411.05,3.37,0.83,409.27,412.77,408.25,2896834,43103095548,26573627872208
20240821,KOSPI,금융업,480.62,-2.22,-0.46,482.57,483.35,478.19,21477099,659034113053,343271314783817
20240821,KOSPI,증권,2254.22,11.73,0.52,2240.90,2256.20,2227.00,3782498,40628869179,25067749242900
20240821,KOSPI,보험,22400.41,-136.76,-0.61,22574.54,22574.54,22109.71,3195360,83438277925,57017993302870
20240821,KOSPI,서비스업,1000.22,7.92,0.80,993.60,1001.96,991.99,13790548,402656140444,160082034424336
20240821,KOSPI,제조업,7113.67,7.81,0.11,7068.08,7127.13,7059.60,222085052,7485643911114,1534718468874193
20240821,KOSPI,코스피 대형주,2702.20,5.37,0.20,2686.25,2706.63,2684.18,77608884,6359114335919,1776092210269920
20240821,KOSPI,코스피 중형주,2943.40,6.03,0.21,2934.58,2949.18,2923.51,128903212,1757853431871,254782897964098
20240821,KOSPI,코스피 소형주,2291.65,-8.92,-0.39,2295.85,2295.85,2283.37,197261222,866245842438,90538126306048
20240821,KOSPI,코스피 200 비중상한 30%,367.63,-0.75,-0.20,366.50,368.41,365.95,107344228,7362605358374,1941986722957550
20240821,KOSPI,코스피 200 비중상한 25%,362.77,-0.60,-0.17,361.68,363.51,361.10,107344228,7362605358374,1941986722957550
20240821,KOSPI,코스피 200 비중상한 20%,351.22,-0.44,-0.13,350.18,351.89,349.58,107344228,7362605358374,1941986722957550
20240821,KOSPI,코스피 200 TOP 10,1292.74,14.95,1.17,1278.28,1294.71,1276.07,15818848,2381445568900,968578026884700
20240822,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,441756204,8946316911575,2215412798846490
20240822,KOSPI,코스피,2707.67,6.54,0.24,2710.95,2711.38,2690.35,441401168,8943869361450,2214185394836200
20240822,KOSPI,코스피 200,369.10,0.88,0.24,369.71,369.81,366.64,103890601,6929622326368,1948491454367085
20240822,KOSPI,코스피 100,2778.77,9.38,0.34,2779.46,2780.34,2760.09,73738191,5771295194033,1766880889120630
20240822,KOSPI,코스피 50,2559.81,12.82,0.50,2555.89,2560.12,2541.32,40548932,4032099640108,1518069654009590
20240822,KOSPI,코스피 200 중소형주,1325.27,-9.53,-0.71,1344.73,1344.74,1318.51,30152410,1158327132335,181610565246455
20240822,KOSPI,코스피 200 초대형제외 지수,262.37,0.90,0.34,262.27,262.49,260.60,95741500,6291933650368,1481057480702085
20240822,KOSPI,코스피200제외 코스피지수,3375.29,-23.54,-0.69,3407.53,3412.03,3360.78,331804042,1797880055618,192847644530160
20240822,KOSPI,코스피 200 커뮤니케이션서비스,1697.48,34.29,2.06,1675.17,1698.97,1673.10,5062962,480903009140,104605754933890
20240822,KOSPI,코스피 200 건설,323.45,-5.87,-1.78,329.51,329.83,321.65,4778096,100586650730,43237738422980
20240822,KOSPI,코스피 200 중공업,472.29,-14.05,-2.89,488.04,488.40,465.90,18082660,760795558990,99856939994650
20240822,KOSPI,코스피 200 철강/소재,726.05,9.43,1.32,720.99,726.83,717.90,1348581,183967036800,51372497550460
20240822,KOSPI,코스피 200 에너지/화학,1101.74,15.92,1.47,1090.31,1105.73,1090.14,6061429,487875564240,100960874393950
20240822,KOSPI,코스피 200 정보기술,3324.57,13.69,0.41,3324.99,3336.47,3302.20,17134837,1732280140162,723591210769050
20240822,KOSPI,코스피 200 금융,899.37,0.79,0.09,897.41,899.84,886.99,11691869,434778984343,223520051374470
20240822,KOSPI,코스피 200 생활소비재,865.42,5.36,0.62,862.52,865.92,859.43,8232893,454659877073,85542010905190
20240822,KOSPI,코스피 200 경기소비재,1589.91,-7.50,-0.47,1603.14,1603.14,1584.11,5287893,292467233565,159084733167595
20240822,KOSPI,코스피 200 산업재,637.24,5.26,0.83,636.66,641.94,632.64,14084663,799511485145,207107368344440
20240822,KOSPI,코스피 200 헬스케어,2062.36,3.91,0.19,2054.21,2076.92,2031.90,12124718,1201796786180,149612274510410
20240822,KOSPI,음식료품,4011.11,-33.90,-0.84,4059.69,4059.69,3975.95,3555864,111999619574,28122338319865
20240822,KOSPI,섬유의복,222.35,1.75,0.79,221.37,223.15,220.05,4178792,14162625398,5304924841029
20240822,KOSPI,종이목재,274.70,-3.10,-1.12,277.28,277.83,273.76,4660556,13274412047,2443316718806
20240822,KOSPI,화학,3881.49,50.82,1.33,3853.12,3896.15,3851.43,24000726,913609900072,130262411224294
20240822,KOSPI,의약품,15678.67,102.89,0.66,15540.55,15732.40,15426.22,37560650,1452941140078,147233803281257
20240822,KOSPI,비금속광물,4100.85,-40.99,-0.99,4140.86,4151.75,4082.76,2409998,23061750671,5576710655310
20240822,KOSPI,철강금속,4712.00,120.58,2.63,4618.82,4721.34,4601.19,8974561,207244007958,56801855524193
20240822,KOSPI,기계,1287.64,-28.47,-2.16,1320.71,1320.71,1277.31,52467341,411544746752,51199814578221
20240822,KOSPI,전기전자,28196.51,98.73,0.35,28262.54,28314.32,27993.07,44483017,2420053240457,885529220838203
20240822,KOSPI,의료정밀,1573.51,-43.41,-2.68,1621.44,1621.48,1550.93,3500170,49030208615,4288370379690
20240822,KOSPI,운수장비,2660.41,-47.98,-1.77,2716.91,2717.51,2636.98,24605618,788180367038,203408600272698
20240822,KOSPI,유통업,364.36,2.80,0.77,362.31,364.64,360.77,112308626,463305061636,68116044432178
20240822,KOSPI,전기가스업,758.92,1.65,0.22,758.26,766.42,753.59,5637428,180111816180,20008673223030
20240822,KOSPI,건설업,74.40,-1.36,-1.80,75.85,75.88,74.10,31925617,120062951322,16325346558834
20240822,KOSPI,운수창고업,1611.29,2.28,0.14,1612.38,1619.39,1598.94,17832776,110062779501,39556122599160
20240822,KOSPI,통신업,411.92,0.87,0.21,411.51,412.11,409.50,1634336,29001817882,26630022274889
20240822,KOSPI,금융업,480.41,-0.21,-0.04,480.81,481.48,476.90,22389959,759066137151,343094880887671
20240822,KOSPI,증권,2246.66,-7.56,-0.34,2257.93,2257.93,2234.91,3886564,41007651534,24980986658753
20240822,KOSPI,보험,22333.48,-66.93,-0.30,22396.42,22413.26,21991.65,3099595,75688756980,56843655667525
20240822,KOSPI,서비스업,1016.87,16.65,1.66,1005.55,1017.14,1005.55,34563944,821956851780,162746840357489
20240822,KOSPI,제조업,7124.64,10.97,0.15,7145.09,7147.46,7074.63,212724148,6455439862493,1536717430497634
20240822,KOSPI,코스피 대형주,2713.50,11.30,0.42,2711.89,2713.55,2694.94,75100603,5906163367213,1783516049940030
20240822,KOSPI,코스피 중형주,2926.12,-17.28,-0.59,2956.25,2956.25,2913.15,86879519,1486454105095,253286545021073
20240822,KOSPI,코스피 소형주,2276.46,-15.19,-0.66,2294.57,2298.11,2266.36,269227604,1176182448633,89948890663452
20240822,KOSPI,코스피 200 비중상한 30%,368.51,0.88,0.24,369.11,369.19,366.07,103890601,6929622326368,1948491454367085
20240822,KOSPI,코스피 200 비중상한 25%,363.71,0.94,0.26,364.18,364.30,361.29,103890601,6929622326368,1948491454367085
20240822,KOSPI,코스피 200 비중상한 20%,352.18,0.96,0.27,352.52,352.67,349.84,103890601,6929622326368,1948491454367085
20240822,KOSPI,코스피 200 TOP 10,1316.09,23.35,1.81,1296.91,1317.17,1292.97,16181969,2418775813000,974430509525900
20240823,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,330591762,8285767864758,2210797298505351
20240823,KOSPI,코스피,2701.69,-5.98,-0.22,2690.80,2712.84,2689.54,329965487,8283155874028,2209579335878781
20240823,KOSPI,코스피 200,367.91,-1.19,-0.32,366.78,369.79,366.40,96373889,6825083507240,1943420793280480
20240823,KOSPI,코스피 100,2769.60,-9.17,-0.33,2761.57,2783.98,2758.60,73412773,5976101678613,1761841926515900
20240823,KOSPI,코스피 50,2550.09,-9.72,-0.38,2544.06,2563.68,2540.45,36946605,3550099556503,1512410920327420
20240823,KOSPI,코스피 200 중소형주,1324.64,-0.63,-0.05,1315.47,1328.39,1314.17,22961116,848981828627,181578866764580
20240823,KOSPI,코스피 200 초대형제외 지수,262.02,-0.35,-0.13,260.73,262.99,260.57,86953583,6091968354740,1479568689145480
20240823,KOSPI,코스피200제외 코스피지수,3381.33,6.04,0.18,3357.58,3381.55,3354.25,228681933,1233078090699,193190714952546
20240823,KOSPI,코스피 200 커뮤니케이션서비스,1704.46,6.98,0.41,1696.63,1710.07,1692.48,4192222,284385517390,104962830605960
20240823,KOSPI,코스피 200 건설,327.13,3.68,1.14,321.77,329.30,321.77,4498422,117059478990,43916317233990
20240823,KOSPI,코스피 200 중공업,472.00,-0.29,-0.06,466.55,473.63,466.55,11508864,468069708629,99908036928040
20240823,KOSPI,코스피 200 철강/소재,720.29,-5.76,-0.79,722.93,724.63,716.79,1174954,124861379570,50682972992970
20240823,KOSPI,코스피 200 에너지/화학,1095.54,-6.20,-0.56,1094.32,1101.53,1087.39,4203151,317035980290,100466092892520
20240823,KOSPI,코스피 200 정보기술,3271.40,-53.17,-1.60,3285.69,3300.07,3262.20,17511700,1892038383150,714280936387750
20240823,KOSPI,코스피 200 금융,906.14,6.77,0.75,900.87,909.33,890.28,12622088,469185285850,225310846414720
20240823,KOSPI,코스피 200 생활소비재,870.99,5.57,0.64,863.42,874.44,862.48,7126038,434296181044,86031922202710
20240823,KOSPI,코스피 200 경기소비재,1605.60,15.69,0.99,1588.45,1611.63,1585.07,6193429,317589960750,161029395202880
20240823,KOSPI,코스피 200 산업재,634.11,-3.13,-0.49,632.55,639.85,630.09,9045523,529368565817,205560195209610
20240823,KOSPI,코스피 200 헬스케어,2125.23,62.87,3.05,2054.64,2142.16,2050.98,18297498,1871193065760,151271247209330
20240823,KOSPI,음식료품,3957.07,-54.04,-1.35,3986.17,3991.40,3954.28,2838538,115648691475,27743762773664
20240823,KOSPI,섬유의복,224.36,2.01,0.90,221.77,224.77,220.57,4900351,13820029559,5352026100662
20240823,KOSPI,종이목재,273.84,-0.86,-0.31,274.65,274.65,271.82,2659830,8322626028,2435632063261
20240823,KOSPI,화학,3860.98,-20.51,-0.53,3862.98,3880.41,3839.75,18695849,592196508448,129597456916732
20240823,KOSPI,의약품,15800.69,122.02,0.78,15651.26,15869.56,15585.75,32876418,2028205514584,148379685252136
20240823,KOSPI,비금속광물,4152.00,51.15,1.25,4105.73,4159.08,4103.60,3421848,30082815383,5645984626986
20240823,KOSPI,철강금속,4658.67,-53.33,-1.13,4683.86,4720.81,4655.95,10328705,152094844746,56159029754386
20240823,KOSPI,기계,1282.44,-5.20,-0.40,1271.67,1286.50,1269.45,28493412,304625286265,50992885230078
20240823,KOSPI,전기전자,27872.27,-324.24,-1.15,27897.16,28075.94,27806.65,35317234,2352896806196,875949787218849
20240823,KOSPI,의료정밀,1546.61,-26.90,-1.71,1545.37,1560.86,1526.49,3396193,31950420573,4215049831035
20240823,KOSPI,운수장비,2684.19,23.78,0.89,2645.55,2694.38,2640.48,16176763,657022881119,205225583067893
20240823,KOSPI,유통업,367.79,3.43,0.94,363.42,370.14,363.18,81833221,292454290588,68763149473583
20240823,KOSPI,전기가스업,768.21,9.29,1.22,758.56,770.60,757.94,5082095,183148738444,20253718973140
20240823,KOSPI,건설업,75.66,1.26,1.69,74.24,75.99,74.16,18951089,121544517309,16580498595488
20240823,KOSPI,운수창고업,1615.19,3.90,0.24,1607.07,1621.41,1601.13,12306237,110272320420,39651882698125
20240823,KOSPI,통신업,416.18,4.26,1.03,413.66,418.72,413.55,2671769,71997061021,26905444381913
20240823,KOSPI,금융업,482.47,2.06,0.43,479.78,483.85,476.33,21814630,686954181000,344582686176912
20240823,KOSPI,증권,2248.34,1.68,0.07,2239.78,2256.84,2230.48,4826848,48076623465,25012441081594
20240823,KOSPI,보험,22389.39,55.91,0.25,22318.25,22540.79,22201.70,3080777,90739286495,56993457267550
20240823,KOSPI,서비스업,1019.82,2.95,0.29,1012.39,1021.06,1011.72,24354464,461329517520,163220803870313
20240823,KOSPI,제조업,7085.00,-39.64,-0.56,7066.57,7120.63,7061.67,161205011,6351664433537,1528631657524717
20240823,KOSPI,코스피 대형주,2705.45,-8.05,-0.30,2695.97,2718.38,2694.19,73096430,5991771466263,1778228909891320
20240823,KOSPI,코스피 중형주,2932.46,6.34,0.22,2911.29,2937.05,2909.46,66691092,1329562191560,253836414443986
20240823,KOSPI,코스피 소형주,2275.17,-1.29,-0.06,2266.54,2275.17,2259.14,182880520,641821153131,89900013743560
20240823,KOSPI,코스피 200 비중상한 30%,367.32,-1.19,-0.32,366.19,369.20,365.83,96373889,6825083507240,1943420793280480
20240823,KOSPI,코스피 200 비중상한 25%,362.65,-1.06,-0.29,361.42,364.40,361.14,96373889,6825083507240,1943420793280480
20240823,KOSPI,코스피 200 비중상한 20%,351.27,-0.91,-0.26,349.97,352.87,349.71,96373889,6825083507240,1943420793280480
20240823,KOSPI,코스피 200 TOP 10,1311.86,-4.23,-0.32,1307.66,1318.01,1306.25,16911524,2256106755700,966929887027200
20240826,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,333687885,9087411201066,2206549658882071
20240826,KOSPI,코스피,2698.01,-3.68,-0.14,2716.88,2718.47,2688.79,333070263,9083737436051,2205269287275956
20240826,KOSPI,코스피 200,366.31,-1.60,-0.43,370.01,370.36,365.26,114475834,7513277090476,1940567708404780
20240826,KOSPI,코스피 100,2759.10,-10.50,-0.38,2785.72,2787.69,2751.59,88026279,6456013786201,1759527666304920
20240826,KOSPI,코스피 50,2540.29,-9.80,-0.38,2565.20,2568.31,2534.32,52274887,4552774128652,1509324312283070
20240826,KOSPI,코스피 200 중소형주,1321.62,-3.02,-0.23,1331.30,1333.03,1314.98,26449555,1057263304275,181040042099860
20240826,KOSPI,코스피 200 초대형제외 지수,262.72,0.70,0.27,263.59,264.03,261.49,98819896,6313064773276,1486267256349780
20240826,KOSPI,코스피200제외 코스피지수,3368.75,-12.58,-0.37,3390.33,3393.01,3360.62,199443665,1422961444344,192477639569681
20240826,KOSPI,코스피 200 커뮤니케이션서비스,1728.20,23.74,1.39,1700.75,1730.94,1691.57,4824017,407934342510,106707098215280
20240826,KOSPI,코스피 200 건설,329.03,1.90,0.58,329.79,331.85,326.06,5922177,142686038560,44376227810430
20240826,KOSPI,코스피 200 중공업,461.82,-10.18,-2.16,472.30,472.42,459.73,17373180,633764579560,97726268269830
20240826,KOSPI,코스피 200 철강/소재,730.76,10.47,1.45,726.65,732.73,724.86,1459668,146652770850,50726732245700
20240826,KOSPI,코스피 200 에너지/화학,1102.45,6.91,0.63,1101.28,1112.45,1098.73,4910584,349875096640,101164181299660
20240826,KOSPI,코스피 200 정보기술,3235.61,-35.79,-1.09,3301.34,3303.88,3228.20,23640816,2428545073219,700423278557850
20240826,KOSPI,코스피 200 금융,919.58,13.44,1.48,907.17,926.71,904.06,15106448,521680148980,228450672686540
20240826,KOSPI,코스피 200 생활소비재,876.84,5.85,0.67,871.99,878.29,866.50,13005032,646417450882,86589098162580
20240826,KOSPI,코스피 200 경기소비재,1603.84,-1.76,-0.11,1614.90,1621.31,1595.50,4800926,274438345035,160287985408280
20240826,KOSPI,코스피 200 산업재,645.46,11.35,1.79,638.40,645.62,637.10,12093444,789719395020,211435896727890
20240826,KOSPI,코스피 200 헬스케어,2156.01,30.78,1.45,2148.96,2162.34,2120.42,11339542,1171563849220,152680269020740
20240826,KOSPI,음식료품,3941.62,-15.45,-0.39,3971.08,3971.08,3886.03,3432030,148662049002,27635268279334
20240826,KOSPI,섬유의복,223.77,-0.59,-0.26,224.23,225.08,223.25,2554373,9140756144,5338214179947
20240826,KOSPI,종이목재,273.48,-0.36,-0.13,273.34,273.78,270.25,2726892,8357522463,2432510686494
20240826,KOSPI,화학,3866.24,5.26,0.14,3881.14,3905.87,3854.57,23379748,626191310988,129788116725530
20240826,KOSPI,의약품,15927.05,126.36,0.80,15939.67,15976.07,15745.73,21227310,1197239627852,149571111147846
20240826,KOSPI,비금속광물,4174.98,22.98,0.55,4173.49,4181.99,4145.40,5329040,87477149331,5677121266801
20240826,KOSPI,철강금속,4719.89,61.22,1.31,4702.32,4744.97,4681.88,9000690,179233453356,56226399260838
20240826,KOSPI,기계,1272.19,-10.25,-0.80,1289.89,1289.89,1262.98,22807022,340010524625,50585521339447
20240826,KOSPI,전기전자,27547.33,-324.94,-1.17,28103.75,28119.15,27501.82,55833015,3141159046801,865613429026960
20240826,KOSPI,의료정밀,1513.14,-33.47,-2.16,1552.80,1556.37,1507.18,4043468,33829343631,4123840243440
20240826,KOSPI,운수장비,2651.79,-32.40,-1.21,2697.09,2705.65,2640.02,25021098,802553099604,202846159702812
20240826,KOSPI,유통업,372.15,4.36,1.19,369.23,372.53,367.05,40660815,285465692942,69579814893837
20240826,KOSPI,전기가스업,797.65,29.44,3.83,771.51,807.59,767.03,11654167,384663972362,21029725359230
20240826,KOSPI,건설업,76.44,0.78,1.03,76.24,77.30,75.64,19213570,172869174908,16742647837988
20240826,KOSPI,운수창고업,1638.86,23.67,1.47,1624.43,1643.23,1623.09,20129356,140853114037,40232570811550
20240826,KOSPI,통신업,417.42,1.24,0.30,415.66,417.77,414.43,1823167,37116941182,26985365340921
20240826,KOSPI,금융업,486.64,4.17,0.86,483.32,488.83,482.09,27847549,787052241810,347519044004933
20240826,KOSPI,증권,2280.98,32.64,1.45,2256.04,2287.88,2247.70,5855447,67468999327,25361440618737
20240826,KOSPI,보험,22361.15,-28.24,-0.13,22400.71,22558.39,22182.24,2898357,63779237640,56922685411785
20240826,KOSPI,서비스업,1031.95,12.13,1.19,1021.02,1033.49,1014.10,18660694,639327792672,165162195708772
20240826,KOSPI,제조업,7035.60,-49.40,-0.70,7136.20,7138.66,7016.93,177673723,6624897794158,1517046019138130
20240826,KOSPI,코스피 대형주,2702.11,-3.34,-0.12,2722.07,2723.72,2693.11,86777360,6393694788551,1775366794009760
20240826,KOSPI,코스피 중형주,2930.95,-1.51,-0.05,2942.88,2944.48,2917.86,71450267,1568261404439,253705766383733
20240826,KOSPI,코스피 소형주,2263.69,-11.48,-0.50,2278.68,2280.82,2256.96,153179176,877985313835,89454023081888
20240826,KOSPI,코스피 200 비중상한 30%,365.77,-1.55,-0.42,369.43,369.70,364.71,114475834,7513277090476,1940567708404780
20240826,KOSPI,코스피 200 비중상한 25%,361.54,-1.11,-0.31,364.75,365.03,360.38,114475834,7513277090476,1940567708404780
20240826,KOSPI,코스피 200 비중상한 20%,350.60,-0.67,-0.19,353.31,353.61,349.37,114475834,7513277090476,1940567708404780
20240826,KOSPI,코스피 200 TOP 10,1319.63,7.77,0.59,1323.60,1326.56,1314.67,24541138,3014892988430,958144291992700
20240827,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,264056855,8050720479398,2199479583926951
20240827,KOSPI,코스피,2689.25,-8.76,-0.32,2696.24,2700.18,2681.92,263650915,8048247034853,2198192087782776
20240827,KOSPI,코스피 200,364.56,-1.75,-0.48,365.94,366.35,363.62,95284991,6637579673984,1933994498956705
20240827,KOSPI,코스피 100,2743.75,-15.35,-0.56,2756.48,2760.18,2738.73,71561200,5700991995724,1752376113402910
20240827,KOSPI,코스피 50,2520.54,-19.75,-0.78,2536.17,2540.96,2518.15,45201584,4305276250524,1500187068153290
20240827,KOSPI,코스피 200 중소형주,1325.88,4.26,0.32,1321.15,1325.88,1305.31,23723791,936587678260,181618385553795
20240827,KOSPI,코스피 200 초대형제외 지수,261.37,-1.35,-0.51,262.77,262.77,260.41,84154846,5792058652348,1481484981666705
20240827,KOSPI,코스피200제외 코스피지수,3361.69,-7.06,-0.21,3364.19,3365.46,3344.05,160561143,1269032380133,192062332326926
20240827,KOSPI,코스피 200 커뮤니케이션서비스,1713.54,-14.66,-0.85,1729.98,1732.65,1708.57,3727330,271499808950,105666389489920
20240827,KOSPI,코스피 200 건설,329.87,0.84,0.26,328.25,330.49,326.04,3861112,94142259470,44251748559140
20240827,KOSPI,코스피 200 중공업,467.83,6.01,1.30,462.00,468.43,455.56,14080855,569707993490,98918420249920
20240827,KOSPI,코스피 200 철강/소재,738.16,7.40,1.01,730.96,739.55,725.52,1487974,144424648230,51016165139450
20240827,KOSPI,코스피 200 에너지/화학,1112.72,10.27,0.93,1113.15,1116.36,1100.73,4999943,413185482880,102099749393880
20240827,KOSPI,코스피 200 정보기술,3226.57,-9.04,-0.28,3229.56,3264.34,3209.99,19738663,2209030164306,695855523215850
20240827,KOSPI,코스피 200 금융,903.99,-15.59,-1.70,922.46,922.55,897.82,12753633,432932828003,224966617535340
